DAY,IS_MEMBER,TYPE,AVG_DURATION,COUNT
2021-04-09,false,classic_bike,33.956209891,2649
2021-04-09,true,classic_bike,16.022787194,5310
2021-04-09,false,docked_bike,129.494023904,1004
2021-04-09,false,electric_bike,21.904187367,1409
2021-04-09,true,electric_bike,14.515877147,1921
2021-04-10,false,classic_bike,34.929133858,1143
2021-04-10,true,classic_bike,13.813912273,2257
2021-04-10,false,docked_bike,47.639664804,358
2021-04-10,false,electric_bike,17.420485175,742
2021-04-10,true,electric_bike,14.145416228,949
2021-04-11,false,classic_bike,29.790462428,2768
2021-04-11,true,classic_bike,15.898863098,4222
2021-04-11,false,docked_bike,60.78069255,953
2021-04-11,false,electric_bike,21.734386757,1329
2021-04-11,true,electric_bike,15.679818887,1546
2021-04-12,false,classic_bike,31.437029604,1993
2021-04-12,true,classic_bike,14.695098784,5264
2021-04-12,false,docked_bike,57.289985052,669
2021-04-12,false,electric_bike,21.412805392,1187
2021-04-12,true,electric_bike,13.928418803,1872
2021-04-13,false,classic_bike,28.916990921,1542
2021-04-13,true,classic_bike,13.645297428,4976
2021-04-13,false,docked_bike,52.306791569,427
2021-04-13,false,electric_bike,19.429236499,1074
2021-04-13,true,electric_bike,13.087325349,2004
2021-04-14,false,classic_bike,25.207743154,1059
2021-04-14,true,classic_bike,12.443421371,4127
2021-04-14,false,docked_bike,80.524916944,301
2021-04-14,false,electric_bike,16.262485482,861
2021-04-14,true,electric_bike,12.394373673,1884
2021-04-15,false,classic_bike,26.21219716,1197
2021-04-15,true,classic_bike,13.732010519,4183
2021-04-15,false,docked_bike,37.795379538,303
2021-04-15,false,electric_bike,16.74702381,1008
2021-04-15,true,electric_bike,12.197168327,1907
2021-04-16,false,classic_bike,29.453708192,2063
2021-04-16,true,classic_bike,13.497827436,4833
2021-04-16,false,docked_bike,102.040540541,592
2021-04-16,false,electric_bike,17.728561783,1481
2021-04-16,true,electric_bike,13.528447445,2074
2021-04-17,false,classic_bike,31.685855263,3648
2021-04-17,true,classic_bike,15.715638855,4962
2021-04-17,false,docked_bike,60.536209553,1298
2021-04-17,false,electric_bike,22.057524397,1947
2021-04-17,true,electric_bike,15.249027237,2056
2021-04-18,false,classic_bike,33.023636937,3173
2021-04-18,true,classic_bike,16.832959413,4903
2021-04-18,false,docked_bike,55.164508759,1313
2021-04-18,false,electric_bike,24.037135279,1885
2021-04-18,true,electric_bike,16.119635193,1864
2021-04-19,false,classic_bike,25.952437574,841
2021-04-19,true,classic_bike,13.02653548,3354
2021-04-19,false,docked_bike,50.945652174,184
2021-04-19,false,electric_bike,15.869448183,743
2021-04-19,true,electric_bike,12.15052356,1528
2021-04-20,false,classic_bike,18.858921162,723
2021-04-20,true,classic_bike,11.21969697,3300
2021-04-20,false,docked_bike,73.711267606,142
2021-04-20,false,electric_bike,13.413165266,714
2021-04-20,true,electric_bike,11.57773386,1518
2021-04-21,false,classic_bike,21.082099596,743
2021-04-21,true,classic_bike,11.902402402,3330
2021-04-21,false,docked_bike,125.183673469,147
2021-04-21,false,electric_bike,14.124824684,713
2021-04-21,true,electric_bike,11.684376977,1581
2021-04-22,false,classic_bike,25.908020191,1783
2021-04-22,true,classic_bike,13.553390175,4926
2021-04-22,false,docked_bike,45.018404908,489
2021-04-22,false,electric_bike,17.776208178,1345
2021-04-22,true,electric_bike,13.649604467,2149
2021-04-23,false,classic_bike,28.233652008,2615
2021-04-23,true,classic_bike,13.743288889,5625
2021-04-23,false,docked_bike,98.327272727,715
2021-04-23,false,electric_bike,18.207946336,1938
2021-04-23,true,electric_bike,13.319509099,2363
2021-04-24,false,classic_bike,28.849164797,4011
2021-04-24,true,classic_bike,15.526422764,5412
2021-04-24,false,docked_bike,54.692989525,1241
2021-04-24,false,electric_bike,19.726833977,2072
2021-04-24,true,electric_bike,15.056122449,2156
2021-04-25,false,classic_bike,27.40959596,1980
2021-04-25,true,classic_bike,14.398050139,3590
2021-04-25,false,docked_bike,49.771992819,557
2021-04-25,false,electric_bike,18.557964971,1199
2021-04-25,true,electric_bike,13.585227273,1408
2021-04-26,false,classic_bike,33.672125668,2992
2021-04-26,true,classic_bike,14.745967742,6200
2021-04-26,false,docked_bike,63.52160804,995
2021-04-26,false,electric_bike,26.17863297,1741
2021-04-26,true,electric_bike,14.987230295,2271
2021-04-27,false,classic_bike,31.036087369,4212
2021-04-27,true,classic_bike,14.951963907,7536
2021-04-27,false,docked_bike,70.662374821,1398
2021-04-27,false,electric_bike,25.739051095,2192
2021-04-27,true,electric_bike,14.83225561,2629
2021-04-28,false,classic_bike,22.734413965,802
2021-04-28,true,classic_bike,13.076446281,3388
2021-04-28,false,docked_bike,59.95505618,178
2021-04-28,false,electric_bike,13.274928775,702
2021-04-28,true,electric_bike,11.321972002,1643
2021-04-29,false,classic_bike,22.654092072,1564
2021-04-29,true,classic_bike,13.415708397,4609
2021-04-29,false,docked_bike,56.332307692,325
2021-04-29,false,electric_bike,17.300854701,1170
2021-04-29,true,electric_bike,12.40531401,2070
2021-04-30,false,classic_bike,27.164765526,2367
2021-04-30,true,classic_bike,13.765549312,5161
2021-04-30,false,docked_bike,61.631578947,665
2021-04-30,false,electric_bike,17.467540574,1602
2021-04-30,true,electric_bike,13.458974359,2340
2021-05-01,false,classic_bike,36.268999248,7974
2021-05-01,true,classic_bike,17.10960033,7281
2021-05-01,false,docked_bike,79.741858073,2917
2021-05-01,false,electric_bike,26.023285486,3135
2021-05-01,true,electric_bike,15.890430972,2738
2021-05-02,false,classic_bike,38.054420152,8416
2021-05-02,true,classic_bike,18.449001766,7363
2021-05-02,false,docked_bike,112.219541985,3275
2021-05-02,false,electric_bike,28.718388907,3029
2021-05-02,true,electric_bike,17.424017467,2290
2021-05-03,false,classic_bike,27.012779553,1878
2021-05-03,true,classic_bike,13.376348822,4541
2021-05-03,false,docked_bike,59.792260692,491
2021-05-03,false,electric_bike,21.401459854,1096
2021-05-03,true,electric_bike,13.649366325,1657
2021-05-04,false,classic_bike,22.450114242,1313
2021-05-04,true,classic_bike,11.93655793,4445
2021-05-04,false,docked_bike,88.298611111,288
2021-05-04,false,electric_bike,16.289546716,1081
2021-05-04,true,electric_bike,11.506981223,2077
2021-05-05,false,classic_bike,23.022288262,2019
2021-05-05,true,classic_bike,13.879377432,5654
2021-05-05,false,docked_bike,69.408163265,490
2021-05-05,false,electric_bike,16.825200741,1619
2021-05-05,true,electric_bike,12.242744063,2653
2021-05-06,false,classic_bike,25.603150788,1333
2021-05-06,true,classic_bike,13.064209275,4205
2021-05-06,false,docked_bike,50.989932886,298
2021-05-06,false,electric_bike,16.002795248,1431
2021-05-06,true,electric_bike,11.437674419,2150
2021-05-07,false,classic_bike,25.660633484,2431
2021-05-07,true,classic_bike,13.985928884,5259
2021-05-07,false,docked_bike,107.995750708,706
2021-05-07,false,electric_bike,16.542244077,2237
2021-05-07,true,electric_bike,12.519626168,2675
2021-05-08,false,classic_bike,31.607331224,3792
2021-05-08,true,classic_bike,15.823217443,5091
2021-05-08,false,docked_bike,115.138888889,1152
2021-05-08,false,electric_bike,20.134810364,2663
2021-05-08,true,electric_bike,13.903197926,2314
2021-05-09,false,classic_bike,32.898813678,1433
2021-05-09,true,classic_bike,14.868754661,2682
2021-05-09,false,docked_bike,148.389447236,398
2021-05-09,false,electric_bike,19.837316885,1297
2021-05-09,true,electric_bike,13.702760085,1413
2021-05-10,false,classic_bike,23.938019652,1323
2021-05-10,true,classic_bike,11.882676225,4185
2021-05-10,false,docked_bike,58.533149171,362
2021-05-10,false,electric_bike,16.262151394,1255
2021-05-10,true,electric_bike,11.183712121,2112
2021-05-11,false,classic_bike,22.338471419,1557
2021-05-11,true,classic_bike,13.386239091,4927
2021-05-11,false,docked_bike,88.841463415,410
2021-05-11,false,electric_bike,16.870333988,1527
2021-05-11,true,electric_bike,11.761678543,2526
2021-05-12,false,classic_bike,27.980712166,2022
2021-05-12,true,classic_bike,12.956903982,5801
2021-05-12,false,docked_bike,49.925650558,538
2021-05-12,false,electric_bike,17.197183099,1917
2021-05-12,true,electric_bike,11.796649916,2985
2021-05-13,false,classic_bike,30.227990179,2851
2021-05-13,true,classic_bike,13.896573016,6478
2021-05-13,false,docked_bike,76.601861427,967
2021-05-13,false,electric_bike,18.825396825,2709
2021-05-13,true,electric_bike,12.98622342,3339
2021-05-14,false,classic_bike,29.837353714,4187
2021-05-14,true,classic_bike,14.628880866,6925
2021-05-14,false,docked_bike,93.03757416,1517
2021-05-14,false,electric_bike,21.617195496,3908
2021-05-14,true,electric_bike,13.820379017,3641
2021-05-15,false,classic_bike,30.186595174,3730
2021-05-15,true,classic_bike,14.611641655,4398
2021-05-15,false,docked_bike,82.321192053,1510
2021-05-15,false,electric_bike,19.632409794,3104
2021-05-15,true,electric_bike,13.948717949,2535
2021-05-16,false,classic_bike,35.790969129,6511
2021-05-16,true,classic_bike,17.300030003,6666
2021-05-16,false,docked_bike,104.083809524,2625
2021-05-16,false,electric_bike,27.113097899,4474
2021-05-16,true,electric_bike,15.303840878,2916
2021-05-17,false,classic_bike,27.984681854,2546
2021-05-17,true,classic_bike,14.538245961,6066
2021-05-17,false,docked_bike,77.263208453,1041
2021-05-17,false,electric_bike,20.157284057,2327
2021-05-17,true,electric_bike,12.56568008,3007
2021-05-18,false,classic_bike,27.373684211,1900
2021-05-18,true,classic_bike,12.561529503,5152
2021-05-18,false,docked_bike,55.862773723,685
2021-05-18,false,electric_bike,18.650050865,1966
2021-05-18,true,electric_bike,11.889921372,2798
2021-05-19,false,classic_bike,28.188553508,2551
2021-05-19,true,classic_bike,14.152712354,6581
2021-05-19,false,docked_bike,88.007173601,697
2021-05-19,false,electric_bike,20.23405073,2602
2021-05-19,true,electric_bike,12.866587957,3388
2021-05-20,false,classic_bike,30.785543893,4192
2021-05-20,true,classic_bike,14.308055628,7622
2021-05-20,false,docked_bike,86.872265349,1417
2021-05-20,false,electric_bike,21.896685578,3349
2021-05-20,true,electric_bike,13.373179445,3639
2021-05-21,false,classic_bike,30.39982684,5775
2021-05-21,true,classic_bike,14.599569838,7904
2021-05-21,false,docked_bike,81.711650922,2223
2021-05-21,false,electric_bike,22.788760551,4502
2021-05-21,true,electric_bike,14.002192982,4104
2021-05-22,false,classic_bike,36.337417531,11671
2021-05-22,true,classic_bike,17.565521841,8997
2021-05-22,false,docked_bike,77.052962515,4135
2021-05-22,false,electric_bike,25.971308017,5925
2021-05-22,true,electric_bike,15.956450288,3651
2021-05-23,false,classic_bike,34.313070404,6136
2021-05-23,true,classic_bike,16.610447028,6107
2021-05-23,false,docked_bike,100.715470759,2411
2021-05-23,false,electric_bike,25.740962289,3845
2021-05-23,true,electric_bike,15.493958257,2731
2021-05-24,false,classic_bike,35.189506656,3831
2021-05-24,true,classic_bike,14.691062349,7474
2021-05-24,false,docked_bike,104.448609432,1654
2021-05-24,false,electric_bike,25.262711864,3304
2021-05-24,true,electric_bike,13.47294887,3364
2021-05-25,false,classic_bike,30.398646661,3399
2021-05-25,true,classic_bike,13.313895278,7391
2021-05-25,false,docked_bike,82.519047619,1050
2021-05-25,false,electric_bike,22.041601009,3173
2021-05-25,true,electric_bike,12.573333333,3600
2021-05-26,false,classic_bike,30.555636718,4107
2021-05-26,true,classic_bike,14.007283687,7963
2021-05-26,false,docked_bike,94.389633601,1119
2021-05-26,false,electric_bike,21.608010091,3171
2021-05-26,true,electric_bike,13.479957806,3792
2021-05-27,false,classic_bike,25.84735023,1736
2021-05-27,true,classic_bike,11.954470878,4876
2021-05-27,false,docked_bike,127.138810198,353
2021-05-27,false,electric_bike,15.215457914,1889
2021-05-27,true,electric_bike,11.574278589,2807
2021-05-28,false,classic_bike,20.640316206,1012
2021-05-28,true,classic_bike,11.641404806,2705
2021-05-28,false,docked_bike,55.165178571,224
2021-05-28,false,electric_bike,13.715926493,1306
2021-05-28,true,electric_bike,11.241538462,1950
2021-05-29,false,classic_bike,33.124918567,6140
2021-05-29,true,classic_bike,15.829222011,5797
2021-05-29,false,docked_bike,56.302637668,2161
2021-05-29,false,electric_bike,24.019208781,4373
2021-05-29,true,electric_bike,15.109090909,2970
2021-05-30,false,classic_bike,36.504520167,8628
2021-05-30,true,classic_bike,17.536581338,6055
2021-05-30,false,docked_bike,89.944298629,3429
2021-05-30,false,electric_bike,26.366412214,5371
2021-05-30,true,electric_bike,15.152224053,3035
2021-05-31,false,classic_bike,37.335755814,6192
2021-05-31,true,classic_bike,17.761904762,5733
2021-05-31,false,docked_bike,68.25059761,2510
2021-05-31,false,electric_bike,27.005822416,4122
2021-05-31,true,electric_bike,15.484167894,2716
2021-06-01,false,classic_bike,29.263312818,3737
2021-06-01,true,classic_bike,15.09766881,7464
2021-06-01,false,docked_bike,117.988593156,1315
2021-06-01,false,electric_bike,23.126892792,3302
2021-06-01,true,electric_bike,13.686367686,3367
2021-06-02,false,classic_bike,25.681473152,3557
2021-06-02,true,classic_bike,13.974352527,7954
2021-06-02,false,docked_bike,161.816681943,1091
2021-06-02,false,electric_bike,21.129817444,3451
2021-06-02,true,electric_bike,13.280881599,3902
2021-06-03,false,classic_bike,31.448268755,4852
2021-06-03,true,classic_bike,14.849706917,8530
2021-06-03,false,docked_bike,97.863636364,1496
2021-06-03,false,electric_bike,21.786284641,4258
2021-06-03,true,electric_bike,13.820374016,4064
2021-06-04,false,classic_bike,30.310666667,6000
2021-06-04,true,classic_bike,14.966343275,8349
2021-06-04,false,docked_bike,105.642544925,2059
2021-06-04,false,electric_bike,22.293131982,4834
2021-06-04,true,electric_bike,13.847328244,4192
2021-06-05,false,classic_bike,34.068281371,11643
2021-06-05,true,classic_bike,16.386827563,8867
2021-06-05,false,docked_bike,152.99321267,3536
2021-06-05,false,electric_bike,24.107857427,7547
2021-06-05,true,electric_bike,15.407340689,4441
2021-06-06,false,classic_bike,35.457715877,8975
2021-06-06,true,classic_bike,17.131862494,7796
2021-06-06,false,docked_bike,112.864513865,2849
2021-06-06,false,electric_bike,25.846589903,5645
2021-06-06,true,electric_bike,15.314932127,3315
2021-06-07,false,classic_bike,29.223965763,3505
2021-06-07,true,classic_bike,13.404563405,6837
2021-06-07,false,docked_bike,69.927021696,1014
2021-06-07,false,electric_bike,22.139588859,3016
2021-06-07,true,electric_bike,13.096456693,3048
2021-06-08,false,classic_bike,30.491274575,4527
2021-06-08,true,classic_bike,14.67627831,8566
2021-06-08,false,docked_bike,67.654946852,1223
2021-06-08,false,electric_bike,21.194270833,3840
2021-06-08,true,electric_bike,13.138654449,4147
2021-06-09,false,classic_bike,28.690219484,5194
2021-06-09,true,classic_bike,14.692415127,9308
2021-06-09,false,docked_bike,143.72647258,1477
2021-06-09,false,electric_bike,21.849341317,4175
2021-06-09,true,electric_bike,13.033364226,4316
2021-06-10,false,classic_bike,28.447738438,5903
2021-06-10,true,classic_bike,14.980769231,9100
2021-06-10,false,docked_bike,116.17776204,1412
2021-06-10,false,electric_bike,21.742035398,4520
2021-06-10,true,electric_bike,13.55143457,4287
2021-06-11,false,classic_bike,31.877376795,7731
2021-06-11,true,classic_bike,14.294807926,9033
2021-06-11,false,docked_bike,121.464650956,2249
2021-06-11,false,electric_bike,20.690310538,5893
2021-06-11,true,electric_bike,13.432968994,4483
2021-06-12,false,classic_bike,32.592041939,11636
2021-06-12,true,classic_bike,16.801078353,8717
2021-06-12,false,docked_bike,94.007423446,3233
2021-06-12,false,electric_bike,22.048090093,6571
2021-06-12,true,electric_bike,15.091383812,3830
2021-06-13,false,classic_bike,35.120157215,12467
2021-06-13,true,classic_bike,17.525195482,9208
2021-06-13,false,docked_bike,93.938953488,3440
2021-06-13,false,electric_bike,24.91632471,5605
2021-06-13,true,electric_bike,16.340132146,3481
2021-06-14,false,classic_bike,32.42575188,5320
2021-06-14,true,classic_bike,14.463020214,8410
2021-06-14,false,docked_bike,54.402029169,1577
2021-06-14,false,electric_bike,23.260686929,4047
2021-06-14,true,electric_bike,13.084913438,3639
2021-06-15,false,classic_bike,27.511707596,5253
2021-06-15,true,classic_bike,13.861867071,9223
2021-06-15,false,docked_bike,118.638237385,1407
2021-06-15,false,electric_bike,20.84331116,4059
2021-06-15,true,electric_bike,12.60326087,3864
2021-06-16,false,classic_bike,29.051934472,5738
2021-06-16,true,classic_bike,14.382765326,9771
2021-06-16,false,docked_bike,87.281553398,1442
2021-06-16,false,electric_bike,20.694696608,4186
2021-06-16,true,electric_bike,13.064642507,4084
2021-06-17,false,classic_bike,29.483469722,6110
2021-06-17,true,classic_bike,14.021597348,9353
2021-06-17,false,docked_bike,101.429099877,1622
2021-06-17,false,electric_bike,20.133762058,4665
2021-06-17,true,electric_bike,13.063507337,4157
2021-06-18,false,classic_bike,28.666102923,8278
2021-06-18,true,classic_bike,14.476153332,8974
2021-06-18,false,docked_bike,65.749197616,2181
2021-06-18,false,electric_bike,21.069138495,4585
2021-06-18,true,electric_bike,14.119592174,3629
2021-06-19,false,classic_bike,31.043812734,13649
2021-06-19,true,classic_bike,16.601392954,9907
2021-06-19,false,docked_bike,90.465982405,3410
2021-06-19,false,electric_bike,23.955095957,5367
2021-06-19,true,electric_bike,16.422568322,3403
2021-06-20,false,classic_bike,31.887143052,7319
2021-06-20,true,classic_bike,15.949785476,6293
2021-06-20,false,docked_bike,124.142857143,1988
2021-06-20,false,electric_bike,21.579224195,3042
2021-06-20,true,electric_bike,15.069894929,2189
2021-06-21,false,classic_bike,27.720945647,4526
2021-06-21,true,classic_bike,13.292455149,8138
2021-06-21,false,docked_bike,78.785475793,1198
2021-06-21,false,electric_bike,19.182356105,3718
2021-06-21,true,electric_bike,12.682832736,3629
2021-06-22,false,classic_bike,29.614070169,5501
2021-06-22,true,classic_bike,14.582739172,9397
2021-06-22,false,docked_bike,61.661952862,1485
2021-06-22,false,electric_bike,20.289644375,4471
2021-06-22,true,electric_bike,13.047585724,4287
2021-06-23,false,classic_bike,26.085862466,5206
2021-06-23,true,classic_bike,13.452894563,9086
2021-06-23,false,docked_bike,65.748410536,1101
2021-06-23,false,electric_bike,19.795454545,4004
2021-06-23,true,electric_bike,12.727294803,4118
2021-06-24,false,classic_bike,27.057362075,2737
2021-06-24,true,classic_bike,12.570800203,5911
2021-06-24,false,docked_bike,80.047368421,570
2021-06-24,false,electric_bike,17.176250934,2678
2021-06-24,true,electric_bike,11.236001265,3161
2021-06-25,false,classic_bike,30.695812484,3797
2021-06-25,true,classic_bike,15.114698063,5266
2021-06-25,false,docked_bike,90.53887114,939
2021-06-25,false,electric_bike,19.70755814,3440
2021-06-25,true,electric_bike,12.916908213,3105
2021-06-26,false,classic_bike,27.768267223,3832
2021-06-26,true,classic_bike,14.139592037,4069
2021-06-26,false,docked_bike,126.088733799,1003
2021-06-26,false,electric_bike,17.911905522,3133
2021-06-26,true,electric_bike,13.073547848,2393
2021-06-27,false,classic_bike,32.385346308,8735
2021-06-27,true,classic_bike,16.556740196,8160
2021-06-27,false,docked_bike,88.030291411,2608
2021-06-27,false,electric_bike,24.06587057,5192
2021-06-27,true,electric_bike,15.963005449,3487
2021-06-28,false,classic_bike,26.104166667,3024
2021-06-28,true,classic_bike,12.636793196,6349
2021-06-28,false,docked_bike,54.920245399,815
2021-06-28,false,electric_bike,18.626077586,2784
2021-06-28,true,electric_bike,12.302069858,3092
2021-06-29,false,classic_bike,25.843813387,3451
2021-06-29,true,classic_bike,13.737446809,7050
2021-06-29,false,docked_bike,59.61608154,883
2021-06-29,false,electric_bike,18.530086957,2875
2021-06-29,true,electric_bike,12.63372818,3208
2021-06-30,false,classic_bike,27.967411796,3713
2021-06-30,true,classic_bike,13.457590696,7911
2021-06-30,false,docked_bike,48.977453581,754
2021-06-30,false,electric_bike,17.995047754,2827
2021-06-30,true,electric_bike,12.693543588,3361
2021-07-01,false,classic_bike,27.261586673,6063
2021-07-01,true,classic_bike,13.658360302,9270
2021-07-01,false,docked_bike,69.866462011,1303
2021-07-01,false,electric_bike,20.031241864,3841
2021-07-01,true,electric_bike,13.445649367,3873
2021-07-02,false,classic_bike,27.963682792,7049
2021-07-02,true,classic_bike,13.527626549,8633
2021-07-02,false,docked_bike,79.614485981,1712
2021-07-02,false,electric_bike,20.485927152,4832
2021-07-02,true,electric_bike,13.525220372,4084
2021-07-03,false,classic_bike,31.889038219,11905
2021-07-03,true,classic_bike,17.038309284,7831
2021-07-03,false,docked_bike,90.983766234,3388
2021-07-03,false,electric_bike,24.951620948,6015
2021-07-03,true,electric_bike,15.596827297,3341
2021-07-04,false,classic_bike,34.234206832,12822
2021-07-04,true,classic_bike,17.419336136,6899
2021-07-04,false,docked_bike,100.880374305,3954
2021-07-04,false,electric_bike,26.050040617,6155
2021-07-04,true,electric_bike,16.410855376,2911
2021-07-05,false,classic_bike,35.816750562,9337
2021-07-05,true,classic_bike,16.940103458,7346
